公司名称,股票代码,处罚年份,舞弊类型,公告日期,公告年份
庚星能源集团股份有限公司,600753,2021,推迟披露、重大遗漏、占用公司资产,2023/9/21,2023
庞大汽贸集团股份有限公司,601258,2021,虚假记载(误导性陈述)、其他,2024/3/14,2024
康佳集团股份有限公司,16,2021,一般会计处理不当,2023/7/13,2023
德威投资集团有限公司,300325,2021,占用公司资产、其他,2022/3/21,2022
思创医惠科技股份有限公司,300078,2021,虚假记载(误导性陈述)、其他,2023/9/26,2023
恒宝股份有限公司,2104,2021,虚假记载(误导性陈述)、其他,2023/9/8,2023
恒立实业发展集团股份有限公司,622,2021,一般会计处理不当,2023/4/25,2023
成都华神科技集团股份有限公司,790,2021,重大遗漏、占用公司资产、一般会计处理不当、其他; 一般会计处理不当、其他; 其他,2025/5/21,2025
成都天翔环境股份有限公司,300362,2021,虚构利润、虚假记载(误导性陈述),2022/4/25,2022
成都纵横自动化技术股份有限公司,688070,2021,虚假记载(误导性陈述)、重大遗漏、一般会计处理不当,2023/4/15,2023
斯太尔动力股份有限公司,760,2021,推迟披露、占用公司资产,2021/7/16,2021
新亚电子制程(广东)股份有限公司,2388,2021,重大遗漏、占用公司资产、一般会计处理不当、其他,2022/12/27,2022
新智认知数字科技股份有限公司,603869,2021,虚构利润、虚假记载(误导性陈述)、其他,2024/11/27,2024
新疆万源汇金投资控股有限公司,600145,2021,其他,2022/4/27,2022
新疆中泰(集团)有限责任公司,2092,2021,虚构利润、虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他,2024/3/24,2024
新疆中泰化学股份有限公司,2092,2021,虚构利润、虚假记载(误导性陈述)、重大遗漏、其他,2024/3/24,2024
新疆亿路万源实业控股股份有限公司,600145,2021,其他,2022/4/27,2022
新疆冠农股份有限公司,600251,2021,虚假记载(误导性陈述)、其他,2023/12/15,2023
新疆广汇实业投资(集团)有限责任公司,600603,2021,虚假记载(误导性陈述)、推迟披露、占用公司资产、其他; 推迟披露、其他; 虚构利润、推迟披露、占用公司资产、其他; 虚构利润、虚假记载(误导性陈述)、推迟披露、其他; 其他,2024/10/31,2024
新疆拉夏贝尔服饰股份有限公司,603157,2021,占用公司资产、其他; 虚假记载(误导性陈述)、推迟披露、擅自改变资金用途、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他; 其他,2021/11/17,2021
新疆赛里木现代农业股份有限公司,600540,2021,虚假记载(误导性陈述)、一般会计处理不当,2021/11/18,2021
新纶新材料股份有限公司,2341,2021,其他; 其他; 虚假记载(误导性陈述)、其他; 一般会计处理不当、其他; 一般会计处理不当、其他,2022/1/11,2022
日海智能科技股份有限公司,2313,2021,虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述)、推迟披露; 推迟披露、其他,2023/11/28,2023
昆明云内动力股份有限公司,903,2021,虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他; 虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他; 虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他; 虚假记载(误导性陈述)、推迟披露、重大遗漏、一般会计处理不当、其他,2024/4/16,2024
昆明川金诺化工股份有限公司,300505,2021,虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述); 虚假记载(误导性陈述)、重大遗漏、一般会计处理不当; 虚假记载(误导性陈述)、重大遗漏、一般会计处理不当; 一般会计处理不当、其他,2022/9/24,2022
易事特集团股份有限公司,300376,2021,虚构利润、虚假记载(误导性陈述),2025/1/1,2025
易见供应链管理股份有限公司,600093,2021,虚假记载(误导性陈述)、推迟披露,2022/4/20,2022
星辉互动娱乐股份有限公司,300043,2021,重大遗漏、一般会计处理不当、其他,2022/10/14,2022
智度科技股份有限公司,676,2021,虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他; 虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他; 其他,2021/12/29,2021
朗源股份有限公司,300175,2021,虚假记载(误导性陈述)、其他,2023/4/26,2023
杭州纵横通信股份有限公司,603602,2021,一般会计处理不当、其他,2021/10/21,2021
杭州高新橡塑材料股份有限公司,300478,2021,虚构利润、虚假记载(误导性陈述),2021/10/11,2021
格尔软件股份有限公司,603232,2021,虚假记载(误导性陈述)、其他,2023/5/20,2023
棕榈生态城镇发展股份有限公司,2431,2021,推迟披露、其他; 重大遗漏、其他; 重大遗漏、其他; 推迟披露、其他; 一般会计处理不当、其他,2022/11/18,2022
正平路桥建设股份有限公司,603843,2021,重大遗漏、占用公司资产、其他,2023/9/8,2023
武汉当代明诚文化体育集团股份有限公司,600136,2021,虚假记载(误导性陈述)、重大遗漏,2024/2/26,2024
武汉当代科技产业集团股份有限公司,600079,2021,推迟披露、其他; 推迟披露、其他; 推迟披露、占用公司资产、其他; 推迟披露、占用公司资产、其他; 推迟披露、占用公司资产、其他; 推迟披露、占用公司资产、其他; 推迟披露、占用公司资产、其他; 虚假记载(误导性陈述)、推迟披露、一般会计处理不当、其他,2024/10/23,2024
每日互动股份有限公司,300766,2021,虚假记载(误导性陈述)、其他,2022/2/27,2022
比音勒芬服饰股份有限公司,2832,2021,虚构利润,2022/4/6,2022
汇洲智能技术集团股份有限公司,2122,2021,虚构利润、虚假记载(误导性陈述)、其他; 虚构利润、虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、其他; 虚假记载(误导性陈述)、其他; 重大遗漏、其他,2025/4/29,2025
江南模塑科技股份有限公司,700,2021,虚假记载(误导性陈述)、重大遗漏、占用公司资产,2021/12/8,2021
江苏中利集团股份有限公司,2309,2021,虚假记载(误导性陈述)、重大遗漏、占用公司资产、其他,2024/5/14,2024
江苏博迁新材料股份有限公司,605376,2021,虚假记载(误导性陈述)、其他; 推迟披露、其他; 虚构利润、其他; 虚假记载(误导性陈述)、其他,2025/1/23,2025
江苏吴中医药发展股份有限公司,600200,2021,虚构利润、虚假记载(误导性陈述)、重大遗漏、其他,2025/7/14,2025
江苏哈工智能机器人股份有限公司,584,2021,一般会计处理不当,2024/11/29,2024
江苏天瑞仪器股份有限公司,300165,2021,虚假记载(误导性陈述)、一般会计处理不当、其他,2024/4/26,2024
江苏宏图高科技股份有限公司,600122,2021,重大遗漏、其他,2023/4/19,2023
江苏德威新材料股份有限公司,300325,2021,占用公司资产、其他,2022/3/21,2022
江苏汇鸿国际集团股份有限公司,600981,2021,虚假记载(误导性陈述)、一般会计处理不当、其他,2022/6/21,2022
江苏舜天股份有限公司,600287,2021,虚构利润、虚假记载(误导性陈述)、其他,2023/7/3,2023
江西世龙实业股份有限公司,2748,2021,虚假记载(误导性陈述)、其他,2024/3/13,2024
江西国泰集团股份有限公司,603977,2021,虚假记载(误导性陈述)、一般会计处理不当,2024/2/7,2024
江西恒大高新技术股份有限公司,2591,2021,一般会计处理不当、其他,2025/5/17,2025
江西星星科技股份有限公司,300256,2021,虚假记载(误导性陈述),2022/11/21,2022
江西沐邦高科股份有限公司,603398,2021,推迟披露、重大遗漏、一般会计处理不当; 一般会计处理不当; 其他,2023/5/10,2023
江西洪城环境股份有限公司,600461,2021,虚构利润、虚假记载(误导性陈述)、其他,2021/6/18,2021
江西海源复合材料科技股份有限公司,2529,2021,重大遗漏、占用公司资产、其他,2023/3/11,2023
沈阳化工股份有限公司,698,2021,虚构利润、虚假记载(误导性陈述)、其他,2025/11/28,2025
沈阳机床股份有限公司,410,2021,一般会计处理不当; 一般会计处理不当; 一般会计处理不当; 一般会计处理不当、其他; 一般会计处理不当、其他; 一般会计处理不当、其他; 一般会计处理不当、其他; 其他,2021/1/23,2021
沈阳远大智能工业集团股份有限公司,2689,2021,虚构利润、虚假记载(误导性陈述)、其他,2025/11/29,2025
河北福成五丰食品股份有限公司,600965,2021,虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他,2022/9/3,2022
河南华英农业发展股份有限公司,2321,2021,虚假记载(误导性陈述),2022/12/28,2022
河南新野纺织股份有限公司,2087,2021,推迟披露、其他; 推迟披露、其他; 一般会计处理不当、其他,2022/11/18,2022
河南黄河旋风股份有限公司,600172,2021,虚列资产、虚假记载(误导性陈述)、其他,2022/7/26,2022
泽达易盛(天津)科技股份有限公司,688555,2021,虚构利润、虚列资产、虚假记载(误导性陈述),2022/11/19,2022
浙江世纪华通集团股份有限公司,2602,2021,虚假记载(误导性陈述)、一般会计处理不当,2024/11/7,2024
浙江华铁应急设备科技股份有限公司,603300,2021,推迟披露、其他; 一般会计处理不当、其他; 虚假记载(误导性陈述)、其他; 其他,2022/1/20,2022
浙江富润数字科技股份有限公司,600070,2021,虚构利润、虚假记载(误导性陈述),2022/11/1,2022
浙江康隆达特种防护科技股份有限公司,603665,2021,虚假记载(误导性陈述)、推迟披露、其他,2023/10/26,2023
浙江方正电机股份有限公司,2196,2021,虚构利润、虚假记载(误导性陈述)、一般会计处理不当、其他,2024/2/6,2024
浙江海盐力源环保科技股份有限公司,688565,2021,虚假记载(误导性陈述),2023/6/10,2023
浙江清风原生文化有限公司,835,2021,其他,2022/2/15,2022
浙江田中精机股份有限公司,300461,2021,一般会计处理不当,2021/8/19,2021
浙江省围海建设集团股份有限公司,2586,2021,虚构利润、一般会计处理不当,2024/1/2,2024
浙江维康药业股份有限公司,300878,2021,虚假记载(误导性陈述)、重大遗漏、一般会计处理不当、其他,2024/4/19,2024
海南众合恒峰一号投资管理合伙企业(有限合伙),600818,2021,推迟披露、重大遗漏、其他,2024/1/19,2024
海南大东海旅游中心股份有限公司,735,2021,虚构利润、虚假记载(误导性陈述),2023/3/21,2023
海南普利制药股份有限公司,300630,2021,虚构利润,2025/1/5,2025
海洋王照明科技股份有限公司,2724,2021,虚假记载(误导性陈述)、一般会计处理不当; 虚假记载(误导性陈述)、一般会计处理不当; 虚假记载(误导性陈述)、一般会计处理不当、其他,2023/12/30,2023
海越能源集团股份有限公司,600387,2021,虚构利润、重大遗漏、其他,2023/10/10,2023
淄博智联利泰贸易有限公司,600586,2021,虚假记载(误导性陈述)、占用公司资产、其他,2021/10/14,2021
淄博齐翔腾达化工股份有限公司,2408,2021,虚构利润、虚假记载(误导性陈述),2023/11/6,2023
深圳世联行集团股份有限公司,2285,2021,重大遗漏、一般会计处理不当,2022/12/14,2022
深圳中青宝互动网络股份有限公司,300052,2021,虚构利润、虚假记载(误导性陈述)、其他,2025/3/17,2025
深圳国华网安科技股份有限公司,4,2021,一般会计处理不当、其他; 一般会计处理不当、其他; 一般会计处理不当、其他; 虚假记载(误导性陈述)、一般会计处理不当、其他; 一般会计处理不当、其他; 其他,2023/6/14,2023
深圳富裕控股有限公司,2164,2021,其他,2022/3/15,2022
深圳市中恒汇志投资有限公司,600654,2021,其他,2022/3/9,2022
深圳市中装建设集团股份有限公司,2822,2021,虚构利润、虚假记载(误导性陈述)、其他,2025/3/24,2025
深圳市利和兴股份有限公司,301013,2021,一般会计处理不当; 虚假记载(误导性陈述)、一般会计处理不当、其他,2024/1/2,2024
深圳市年富供应链有限公司,2164,2021,其他,2022/3/15,2022
深圳市广道数字技术股份有限公司,920680,2021,虚构利润、虚假记载(误导性陈述)、其他,2025/9/12,2025
深圳市怡亚通供应链股份有限公司,2183,2021,推迟披露、一般会计处理不当、其他,2025/4/18,2025
深圳市新力达电子集团有限公司,2388,2021,重大遗漏、占用公司资产、一般会计处理不当、其他,2022/12/27,2022
